YEAR,Month,Day,Hour,irradiance,temperature,dewpoint,specific humidity,wind speed,Electric Load (MW)
2022,6,23,2,0,30.05,24.06,18.86,4.27,67.5063
2022,6,23,3,0,29.6,24.23,19.04,3.76,67.1684
2022,6,23,4,0,29.22,24.33,19.17,3.26,62.2397
2022,6,23,5,11.15,28.89,24.37,19.23,2.83,71.2912
2022,6,23,6,102.35,29.28,24.26,19.1,2.91,75.226
2022,6,23,7,266.09,30.37,23.94,18.74,2.56,87.0426
2022,6,23,8,422.2,31.83,23.58,18.31,1.71,85.8822
2022,6,23,9,552.84,33.58,22.98,17.64,0.63,174.3444
2022,6,23,10,693.83,35.12,22.48,17.15,0.82,166.8255
2022,6,23,11,665.05,36.35,22.1,16.72,2.08,165.3311
2022,6,23,12,693.27,36.75,21.85,16.48,3.22,164.8231
2022,6,23,13,573.39,36.55,21.75,16.36,3.99,164.8231
2022,6,23,14,569.55,36.01,21.73,16.36,4.25,164.8231
2022,6,23,15,392.58,35.43,21.77,16.42,4.23,164.8231
2022,6,23,16,243.82,34.76,21.87,16.54,4.03,102.0811
2022,6,23,17,119.53,33.95,22.02,16.66,3.67,99.3402
2022,6,23,18,24.91,32.87,22.76,17.46,2.86,90.2712
2022,6,23,19,0,31.98,23.05,17.76,2.48,93.2725
2022,6,23,20,0,31.59,22.96,17.64,2.61,81.0662
2022,6,23,21,0,31.17,22.96,17.64,2.78,79.4321
2022,6,23,22,0,30.7,23.11,17.76,2.83,82.6106
2022,6,23,23,0,30.2,23.3,18.01,2.98,83.0359
2022,6,24,0,0,29.78,23.4,18.07,3.43,78.5233
2022,6,24,1,0,29.35,23.5,18.19,3.85,72.6307
2022,6,24,2,0,28.99,23.59,18.31,3.98,65.7363
2022,6,24,3,0,28.74,23.65,18.43,3.73,65.9139
2022,6,24,4,0,28.56,23.69,18.49,3.28,68.464
2022,6,24,5,10.36,28.46,23.78,18.55,2.82,64.6299
2022,6,24,6,108.09,29.34,23.7,18.43,2.89,70.5182
2022,6,24,7,289.96,31.16,23.38,18.07,2.86,76.4361
2022,6,24,8,493.15,33.01,22.98,17.64,2.41,79.7258
2022,6,24,9,673.34,34.61,22.55,17.21,1.87,88.2252
2022,6,24,10,809.2,36.01,22.09,16.72,1.28,99.408
2022,6,24,11,851.73,37.13,21.6,16.24,0.57,97.8713
2022,6,24,12,896.82,38,21.07,15.75,0.66,100.2719
2022,6,24,13,861.55,38.65,20.6,15.32,1.86,101.9198
2022,6,24,14,703.12,38.73,20.33,15.08,3.14,105.1063
2022,6,24,15,516.19,38.54,20.28,15.01,4.21,113.1877
2022,6,24,16,335.02,37.76,20.43,15.14,5.22,116.4168
2022,6,24,17,157.47,36.39,20.8,15.5,6.05,116.7175
2022,6,24,18,31.46,34.75,21.37,16.05,6.65,114.3289
2022,6,24,19,0,33.15,22.01,16.72,6.92,108.7537
2022,6,24,20,0,32.05,22.49,17.21,6.82,99.6924
2022,6,24,21,0,31.38,22.84,17.58,6.37,96.7509
2022,6,24,22,0,30.87,23.14,17.88,5.96,93.5139
2022,6,24,23,0,30.44,23.4,18.19,5.49,86.4953
2022,6,25,0,0,30.11,23.63,18.43,4.75,84.9695
2022,6,25,1,0,29.87,23.89,18.74,3.97,79.5583
2022,6,25,2,0,29.73,24.15,19.04,3.37,75.4769
2022,6,25,3,0,29.57,24.4,19.35,2.97,72.7981
2022,6,25,4,0,29.4,24.62,19.59,2.86,69.9409
2022,6,25,5,9.35,29.28,24.8,19.78,2.92,76.3745
2022,6,25,6,108.95,30.23,24.86,19.84,3.55,80.1146
2022,6,25,7,279.19,32.19,24.17,19.04,4.08,86.6509
2022,6,25,8,491.55,34.3,23.05,17.76,4.17,83.2292
2022,6,25,9,675.48,36.19,22.41,17.09,3.92,101.3901
2022,6,25,10,813.59,37.89,22.01,16.66,3.48,99.4317
2022,6,25,11,870.03,39.19,21.6,16.3,2.97,110.0963
2022,6,25,12,881.2,40.22,21.09,15.81,2.42,107.738
2022,6,25,13,836.98,40.91,20.51,15.26,1.96,110.2127
2022,6,25,14,722.16,40.86,20.01,14.83,1.92,116.677
2022,6,25,15,561.34,40.8,19.74,14.59,2.62,122.8809
2022,6,25,16,368.62,40.26,19.6,14.4,3.66,127.3476
2022,6,25,17,171.86,39.33,19.6,14.47,4.58,125.5249
2022,6,25,18,34.93,37.85,19.94,14.77,4.9,122.6419
2022,6,25,19,0,36.38,20.38,15.14,6.16,106.2403
2022,6,25,20,0,35.16,20.76,15.5,7.15,89.4493
2022,6,25,21,0,34.01,21.26,15.99,7.13,83.0044
2022,6,25,22,0,33.11,21.73,16.42,7.06,89.2327
2022,6,25,23,0,32.49,22.05,16.78,6.81,91.2099
2022,6,26,0,0,32.03,22.52,17.27,6.12,89.3104
2022,6,26,1,0,31.6,23.14,17.94,5.29,85.5611
2022,6,26,2,0,31.25,23.67,18.55,4.43,77.3763
2022,6,26,3,0,30.98,24.05,18.98,3.75,71.5493
2022,6,26,4,0,30.75,24.23,19.17,3.3,67.8016
2022,6,26,5,10.46,30.59,24.33,19.29,2.97,73.5089
2022,6,26,6,97,31.18,24.3,19.23,3.41,76.0114
2022,6,26,7,259.41,32.24,24.16,19.04,3.39,81.8113
2022,6,26,8,460.54,33.48,23.93,18.8,3.06,64.6861
2022,6,26,9,638.1,34.73,23.65,18.43,2.77,73.2888
2022,6,26,10,784.22,35.85,23.3,18.07,2.5,64.2561
2022,6,26,11,837.73,36.8,22.86,17.64,2.29,65.7737
2022,6,26,12,830.29,37.81,22.4,17.15,2.34,64.654
2022,6,26,13,822.58,38.73,21.91,16.66,2.72,78.1443
2022,6,26,14,621.92,39.15,21.4,16.11,3.09,87.4339
2022,6,26,15,397.21,39.01,21.03,15.75,3.53,89.087
2022,6,26,16,255.6,38.39,20.86,15.56,4.13,91.3386
2022,6,26,17,94.96,37.22,20.9,15.62,4.95,80.5642
2022,6,26,18,24.8,35.44,21.45,16.17,5.67,73.8798
2022,6,26,19,0,33.72,22.13,16.85,6.94,58.8891
2022,6,26,20,0,32.37,22.84,17.58,7.48,61.2491
2022,6,26,21,0,31.28,23.4,18.19,7.46,60.6224
2022,6,26,22,0,30.56,23.65,18.43,7.04,64.6868
2022,6,26,23,0,30.11,23.63,18.43,6.58,69.2902
2022,6,27,0,0,29.74,23.55,18.37,6.37,64.7722
2022,6,27,1,0,29.31,23.49,18.31,6.37,61.6565
2022,6,27,2,0,28.94,23.47,18.25,6.01,62.032
2022,6,27,3,0,28.75,23.44,18.25,5.29,58.2346
2022,6,27,4,0,28.6,23.46,18.25,4.37,57.7121
2022,6,27,5,7.99,28.55,23.56,18.37,3.35,58.8118
2022,6,27,6,82.81,29.06,23.58,18.37,2.64,61.4146
2022,6,27,7,221.16,30.3,23.3,18.07,2.39,68.4654
2022,6,27,8,384.55,32.02,23.31,18.13,2.88,69.3706
2022,6,27,9,466.45,33.98,23.39,18.19,3.61,70.7419
2022,6,27,10,432.28,35.74,23.19,17.94,4.17,77.9738
2022,6,27,11,454.9,37.19,22.9,17.64,4.49,82.0193
2022,6,27,12,482.84,38.01,22.76,17.46,4.75,78.3428
2022,6,27,13,596.72,37.91,22.65,17.4,5.09,81.2422
2022,6,27,14,478.78,37.04,22.53,17.21,5.44,88.2483
2022,6,27,15,386.02,36.3,22.42,17.15,5.74,94.9381
2022,6,27,16,237.66,35.44,22.28,16.97,5.78,97.4619
2022,6,27,17,120.45,34.58,22.12,16.85,5.68,103.9024
2022,6,27,18,26.2,33.56,22.05,16.72,5.59,106.7598
2022,6,27,19,0,32.61,22.15,16.78,5.5,100.9859
2022,6,27,20,0,31.92,22.36,17.03,5.73,97.0793
2022,6,27,21,0,31.3,22.71,17.4,5.91,98.7387
2022,6,27,22,0,30.77,23.19,17.94,5.84,97.8773
2022,6,27,23,0,30.25,23.69,18.49,5.95,94.8391
2022,6,28,0,0,29.72,24.05,18.92,6.16,88.9652
2022,6,28,1,0,29.2,24.28,19.17,6.41,80.1615
2022,6,28,2,0,28.74,24.37,19.29,6.47,102.1554
2022,6,28,3,0,28.38,24.4,19.29,6.11,100.0565
2022,6,28,4,0,28.2,24.44,19.35,5.54,94.6452
2022,6,28,5,10.05,28.01,24.41,19.29,5.49,97.1448
2022,6,28,6,65.31,28.31,24.33,19.23,5.61,80.9826
2022,6,28,7,172.92,29.13,24.12,18.92,5.51,92.299
2022,6,28,8,251.57,29.95,23.83,18.62,5.36,96.1821
2022,6,28,9,423.7,30.82,23.54,18.31,5.31,105.382
2022,6,28,10,519.8,31.83,23.08,17.82,5.17,108.2199
2022,6,28,11,516.35,33.23,22.53,17.21,4.77,112.2145
2022,6,28,12,531.95,35.22,22.01,16.66,4.09,106.547
2022,6,28,13,412.64,36.08,21.47,16.11,3.51,106.9805
2022,6,28,14,489.83,35.93,20.98,15.69,3.23,117.8221
2022,6,28,15,358.3,35.61,20.67,15.38,3.45,116.8465
2022,6,28,16,242.42,35.1,20.62,15.32,3.85,119.7827
2022,6,28,17,126,34.32,20.92,15.62,4.3,112.0917
2022,6,28,18,28.2,33.11,21.53,16.24,4.45,110.7118
2022,6,28,19,0,32.17,21.97,16.66,4.94,102.714
2022,6,28,20,0,31.58,22.36,17.03,5.73,89.5629
2022,6,28,21,0,31.16,22.59,17.27,6.2,93.6976
2022,6,28,22,0,30.73,22.69,17.4,6.1,86.398
2022,6,28,23,0,30.17,22.79,17.46,6.3,87.9313
2022,6,29,0,0,29.59,22.94,17.64,6.67,79.4973
2022,6,29,1,0,29.11,23.09,17.82,6.26,78.0718
2022,6,29,2,0,28.73,23.25,18.01,5.79,74.6335
2022,6,29,3,0,28.44,23.39,18.13,5.27,68.6328
2022,6,29,4,0,28.22,23.55,18.37,4.57,65.1067
2022,6,29,5,10.81,28.05,23.77,18.62,4.04,61.4121
2022,6,29,6,84.47,28.65,23.91,18.74,4.72,72.3731
2022,6,29,7,219.09,30.35,23.69,18.49,5.32,83.3629
2022,6,29,8,388.54,32.26,23.28,18.01,5.29,84.8579
2022,6,29,9,509.63,34.02,22.9,17.64,4.88,106.9511
2022,6,29,10,698.31,35.19,22.59,17.27,4.79,111.7639
2022,6,29,11,721.07,35.9,22.4,17.09,4.74,115.5766
2022,6,29,12,674.23,36.05,22.38,17.09,4.7,112.1864
2022,6,29,13,639.83,36.15,22.44,17.15,5.04,113.3994
2022,6,29,14,573.16,36.26,22.51,17.27,5.23,120.7197
2022,6,29,15,430.75,36.33,22.56,17.33,5.31,125.1525
2022,6,29,16,278.06,36.15,22.65,17.4,5.41,125.4719
2022,6,29,17,136.83,35.62,22.78,17.58,5.51,122.2878
2022,6,29,18,30.38,34.68,23,17.82,5.06,124.1972
2022,6,29,19,0,33.68,23.3,18.13,5.19,111.2035
2022,6,29,20,0,33.02,23.55,18.37,6.09,102.6725
2022,6,29,21,0,32.46,23.63,18.43,6.54,93.5753
2022,6,29,22,0,31.86,23.55,18.37,6.83,93.8149
2022,6,29,23,0,31.14,23.44,18.25,7.13,92.5169
2022,6,30,0,0,30.39,23.48,18.25,7.37,88.035
2022,6,30,1,0,29.65,23.68,18.49,6.93,81.9515
2022,6,30,2,0,29.05,24.02,18.86,6.21,79.9244
2022,6,30,3,0,28.6,24.34,19.29,5.57,80.2457
2022,6,30,4,0,28.27,24.57,19.53,5.06,77.2011
2022,6,30,5,8.52,28.1,24.72,19.71,4.67,75.1691
2022,6,30,6,73.27,28.87,24.59,19.53,5.38,77.0247
2022,6,30,7,199.51,30.35,23.99,18.86,6.05,88.2065
2022,6,30,8,344.04,31.97,23.49,18.25,6.28,90.4653
2022,6,30,9,475.91,33.58,23.17,17.94,6.44,108.4523
2022,6,30,10,613.38,35.06,22.87,17.58,6.47,115.929
2022,6,30,11,666.19,36.11,22.58,17.27,6.29,126.5277
2022,6,30,12,666.98,36.63,22.33,17.03,5.89,120.5408
2022,6,30,13,625.59,36.73,22.14,16.85,5.35,120.7706
2022,6,30,14,609.91,36.7,22.15,16.91,4.65,121.8048
2022,6,30,15,451.17,36.4,22.32,17.09,4.25,124.112
2022,6,30,16,279.73,35.59,22.69,17.46,4.4,116.8256
2022,6,30,17,139.79,34.26,23.63,18.55,4.65,115.1956
2022,6,30,18,30.12,32.48,24.76,19.84,4.52,107.0552
2022,6,30,19,0,31.16,25.52,20.75,4.99,97.7786
2022,6,30,20,0,30.46,25.98,21.3,5.16,88.7844
2022,6,30,21,0,30.09,26.01,21.36,5.04,83.3235
2022,6,30,22,0,29.87,25.61,20.81,5.18,80.2441
2022,6,30,23,0,29.36,25.37,20.51,5.07,80.5347
2022,7,1,0,0,28.8,25.46,20.57,4.96,79.3081
2022,7,1,1,0,28.37,25.61,20.81,5.01,73.6182
2022,7,1,2,0,28.03,25.77,21,4.92,72.7277
2022,7,1,3,0,27.83,25.9,21.18,4.76,65.7809
2022,7,1,4,0,27.66,25.98,21.24,4.47,62.2731
2022,7,1,5,8.2,27.6,25.97,21.24,4.38,59.1351
2022,7,1,6,61.68,27.9,25.94,21.18,4.62,62.3066
2022,7,1,7,170.38,28.61,25.69,20.87,5.25,70.0774
2022,7,1,8,305.45,29.65,25.23,20.26,5.88,73.3295
2022,7,1,9,411.53,30.9,24.78,19.71,6.18,89.2282
2022,7,1,10,483.39,32.1,24.35,19.23,6.33,92.1734
2022,7,1,11,581.62,32.98,23.96,18.8,6.35,104.0453
2022,7,1,12,616.34,33.35,23.74,18.55,6.29,103.101
2022,7,1,13,683.27,33.27,23.69,18.49,6.16,103.1657
2022,7,1,14,576.92,32.98,23.72,18.55,5.89,110.4529
2022,7,1,15,395.04,32.43,23.88,18.74,5.7,112.8861
2022,7,1,16,245.52,31.71,24.2,19.1,5.58,117.653
2022,7,1,17,119.45,30.76,24.8,19.84,4.99,109.1385
2022,7,1,18,25.42,29.48,25.64,20.81,3.92,104.103
2022,7,1,19,0,28.64,25.95,21.24,3.97,94.521
2022,7,1,20,0,28.26,26.04,21.3,4.38,85.58
2022,7,1,21,0,27.94,26.07,21.36,4.58,89.4763
2022,7,1,22,0,27.68,25.99,21.24,4.73,84.9729
2022,7,1,23,0,27.41,25.88,21.12,4.62,74.5835
2022,7,2,0,0,27.15,25.77,21,4.48,68.5404
2022,7,2,1,0,26.99,25.58,20.75,4.57,64.2476
2022,7,2,2,0,26.87,25.44,20.63,4.42,56.2286
2022,7,2,3,0,26.8,25.37,20.51,3.99,58.5171
2022,7,2,4,0,26.75,25.33,20.45,3.55,56.379
2022,7,2,5,6.52,26.75,25.34,20.45,3.04,53.587
2022,7,2,6,18.07,27.51,25.36,20.51,3.75,58.368
2022,7,2,7,80.21,28.68,25.29,20.39,4.14,69.0706
2022,7,2,8,196.38,29.87,25.06,20.08,4.45,64.676
2022,7,2,9,223.72,30.89,24.76,19.71,4.63,78.0459
2022,7,2,10,413.87,31.74,24.15,19.04,4.78,83.8687
2022,7,2,11,482.18,32.4,23.38,18.19,4.96,84.399
2022,7,2,12,511.79,32.72,23,17.76,5,86.097
2022,7,2,13,586.2,32.85,22.93,17.7,4.89,88.7991
2022,7,2,14,510.39,32.91,22.9,17.7,4.64,94.9423
2022,7,2,15,295.15,32.81,22.99,17.76,4.39,89.8658
2022,7,2,16,187.43,32.37,23.23,18.07,4.09,93.1965
2022,7,2,17,91.98,31.69,23.54,18.37,3.71,89.6302
2022,7,2,18,22.05,30.68,24.14,19.1,2.88,86.9414
2022,7,2,19,0,29.83,24.6,19.59,2.73,81.2702
2022,7,2,20,0,29.43,24.79,19.84,3.39,72.9388
2022,7,2,21,0,29.03,25.04,20.14,3.98,66.1075
2022,7,2,22,0,28.64,25.26,20.39,4.3,65.3556
2022,7,2,23,0,28.26,25.39,20.57,4.35,65.137
2022,7,3,0,0,27.87,25.41,20.57,4.36,59.2554
2022,7,3,1,0,27.5,25.42,20.63,4.19,59.5927
2022,7,3,2,0,27.19,25.42,20.57,3.83,59.6024
2022,7,3,3,0,26.97,25.4,20.57,3.41,58.4542
2022,7,3,4,0,26.8,25.39,20.57,3.15,54.3343
2022,7,3,5,9.16,26.73,25.38,20.51,3.16,53.6709
2022,7,3,6,88.86,27.56,25.27,20.39,4.03,56.0809
2022,7,3,7,223.31,29.33,24.86,19.9,5.04,62.9165
2022,7,3,8,384.48,30.97,24.5,19.47,5.35,65.2055
2022,7,3,9,529.2,32.27,24.37,19.29,5.35,74.8664
2022,7,3,10,672.87,33.52,24.2,19.1,5.27,83.952
2022,7,3,11,665.95,34.22,23.87,18.74,5.32,90.158
2022,7,3,12,612.02,34.61,23.66,18.49,5.61,87.213
2022,7,3,13,631.66,34.26,23.8,18.68,6.04,82.2095
2022,7,3,14,592.38,33.63,23.94,18.86,6.41,83.7628
2022,7,3,15,422.28,32.97,24.12,19.04,6.58,87.9722
2022,7,3,16,293.92,32.08,24.28,19.23,6.58,92.0404
2022,7,3,17,150.53,31.07,24.51,19.47,6.31,83.4185
2022,7,3,18,30.77,29.96,24.87,19.9,5.52,78.7273
2022,7,3,19,0,29.05,25.16,20.26,5.23,66.9219
2022,7,3,20,0,28.47,25.32,20.45,5.46,65.3054
2022,7,3,21,0,27.98,25.4,20.51,5.57,65.1897
2022,7,3,22,0,27.58,25.41,20.57,5.44,66.2985
2022,7,3,23,0,27.2,25.35,20.45,5.09,67.4146
2022,7,4,0,0,26.89,25.29,20.39,4.36,62.9336
2022,7,4,1,0,26.62,25.23,20.32,3.71,62.5279
2022,7,4,2,0,26.44,25.2,20.32,3.09,60.9243
2022,7,4,3,0,26.33,25.17,20.26,2.65,58.2397
2022,7,4,4,0,26.26,25.15,20.26,2.45,52.5989
2022,7,4,5,6.8,26.28,25.12,20.2,2.71,55.4481
2022,7,4,6,53.75,26.97,25.03,20.08,3.71,53.13
2022,7,4,7,155.41,28.42,24.65,19.59,4.61,57.4816
2022,7,4,8,288.78,30.3,24.23,19.1,4.93,55.9764
2022,7,4,9,497.41,32,23.94,18.8,4.75,68.5176
2022,7,4,10,606.84,33.14,23.69,18.49,4.47,73.8229
2022,7,4,11,694.3,34.05,23.45,18.25,4.39,82.9418
2022,7,4,12,623.15,34.76,23.15,17.94,4.38,77.7754
2022,7,4,13,630.26,35.13,22.87,17.64,4.22,79.2435
2022,7,4,14,605.39,35.45,22.59,17.33,4.03,83.0687
2022,7,4,15,446.83,35.37,22.26,17.03,3.85,99.4826
2022,7,4,16,306.3,34.83,22.08,16.85,3.73,101.4636
2022,7,4,17,152.98,33.75,22.11,16.85,3.69,95.8697
2022,7,4,18,36.29,32.33,22.64,17.46,3.22,95.697
2022,7,4,19,0,31.2,23.23,18.07,3.27,78.7849
2022,7,4,20,0,30.53,23.7,18.55,3.95,75.8367
2022,7,4,21,0,29.93,24.29,19.23,4.22,73.1752
2022,7,4,22,0,29.37,24.83,19.84,4.04,69.5643
2022,7,4,23,0,28.85,25.18,20.26,3.73,0
2022,7,5,0,0,28.36,25.36,20.51,3.62,0
2022,7,5,1,0,27.92,25.38,20.57,3.57,60.7128
2022,7,5,2,0,27.58,25.33,20.51,3.44,59.8311
2022,7,5,3,0,27.26,25.29,20.45,3.2,53.1092
2022,7,5,4,0,27.04,25.26,20.39,2.83,56.8331
2022,7,5,5,6.82,26.93,25.25,20.39,2.55,84.6119
2022,7,5,6,40.62,27.7,25.08,20.14,2.98,79.9885
2022,7,5,7,170.14,29.24,24.65,19.59,3.2,86.0372
2022,7,5,8,239.33,30.81,24.3,19.23,3.3,95.6839
2022,7,5,9,305.67,32.18,24.15,19.04,3.52,108.975
2022,7,5,10,330.93,33.36,24.12,19.04,3.73,101.7459
2022,7,5,11,576.15,34.04,24.07,18.98,3.8,102.5735
2022,7,5,12,680.98,34.45,23.99,18.92,3.62,100.7552
2022,7,5,13,623.54,34.2,23.92,18.86,3.43,93.146
2022,7,5,14,582.19,33.82,23.83,18.74,3.27,100.3315
2022,7,5,15,439.58,33.37,23.84,18.8,3.25,109.9688
2022,7,5,16,236.02,32.94,24.06,19.04,3.51,117.9851
2022,7,5,17,82.38,32.1,24.37,19.41,3.77,105.4395
2022,7,5,18,27.79,31.11,24.83,19.9,3.77,109.2147
2022,7,5,19,0,30.27,25.3,20.45,3.93,96.3979
2022,7,5,20,0,29.73,25.68,20.94,4.16,84.5545
2022,7,5,21,0,29.36,25.9,21.18,4.55,80.4542
2022,7,5,22,0,29.05,25.94,21.24,4.52,79.1178
2022,7,5,23,0,28.7,25.98,21.3,4.29,75.2406
2022,7,6,0,0,28.37,25.97,21.3,4.24,71.8632
2022,7,6,1,0,28.02,25.93,21.24,4.22,62.3379
2022,7,6,2,0,27.7,25.88,21.24,4.08,61.3287
2022,7,6,3,0,27.41,25.8,21.12,4.08,63.4922
2022,7,6,4,0,27.24,25.72,21,4.16,64.0551
2022,7,6,5,8.55,27.06,25.69,20.94,4.09,60.2234
2022,7,6,6,57.69,27.22,25.64,20.87,4.67,67.2318
2022,7,6,7,115.16,27.7,25.36,20.51,5.07,74.253
2022,7,6,8,244.48,28.61,24.98,20.02,4.49,82.9091
2022,7,6,9,368.23,29.84,24.63,19.59,4.47,93.6861
2022,7,6,10,436.05,31.13,24.33,19.29,4.31,97.5786
2022,7,6,11,492.34,32.45,24.03,18.92,4.41,97.0259
2022,7,6,12,624.96,34.05,23.77,18.62,4.7,91.78
2022,7,6,13,649.8,34.92,23.55,18.37,4.98,85.3011
2022,7,6,14,605.1,35.27,23.37,18.19,5.19,94.1461
2022,7,6,15,520.39,35.23,23.19,18.01,5.47,99.6887
2022,7,6,16,350.89,34.69,23.02,17.82,5.69,97.1752
2022,7,6,17,177.41,33.55,22.94,17.7,5.75,101.9666
2022,7,6,18,41.72,32.1,23.14,17.94,5.28,87.5594
2022,7,6,19,0,30.85,23.61,18.43,4.97,73.3055
2022,7,6,20,0,29.93,24.19,19.1,5.29,62.2006
2022,7,6,21,0,29.1,24.86,19.84,5.31,74.2833
2022,7,6,22,0,28.48,25.44,20.57,5.1,69.2762
2022,7,6,23,0,27.98,25.74,20.94,4.88,66.0752
2022,7,7,0,0,27.57,25.73,20.94,4.75,66.8444
2022,7,7,1,0,27.24,25.5,20.63,4.35,66.6525
2022,7,7,2,0,27.06,25.26,20.32,3.6,66.6972
2022,7,7,3,0,26.97,25.15,20.2,2.89,59.0325
2022,7,7,4,0,26.91,24.95,19.96,2.74,49.9551
2022,7,7,5,8.8,26.84,24.94,19.9,2.64,55.626
2022,7,7,6,81.05,27.43,24.86,19.84,3.21,56.5587
2022,7,7,7,211,28.5,24.63,19.53,3.45,68.0917
2022,7,7,8,369.25,29.62,24.4,19.29,3.33,74.3689
2022,7,7,9,408.24,30.83,24.26,19.1,3.18,0
2022,7,7,10,618.21,32.13,24.07,18.86,3.06,0
2022,7,7,11,772.16,33.2,23.86,18.68,2.96,0
2022,7,7,12,697.35,33.93,23.66,18.43,2.86,0
2022,7,7,13,625.56,34.43,23.51,18.31,2.88,0
2022,7,7,14,567.26,34.76,23.4,18.19,3.07,0
2022,7,7,15,396.2,34.55,23.29,18.07,3.26,0
2022,7,7,16,217.09,34,23.26,18.07,3.48,0
2022,7,7,17,105.87,32.96,23.51,18.31,3.71,96.5805
2022,7,7,18,27.12,31.74,24.08,18.98,3.47,92.953
2022,7,7,19,0,30.79,24.74,19.71,3.54,91.0667
2022,7,7,20,0,30.13,25.29,20.39,4.32,82.0336
2022,7,7,21,0,29.47,25.64,20.81,5.18,78.2609
2022,7,7,22,0,28.82,25.67,20.81,5.82,79.6033
2022,7,7,23,0,28.26,25.44,20.57,6.3,73.7465
2022,7,8,0,0,27.83,25.28,20.32,6.31,67.4554
2022,7,8,1,0,27.47,25.15,20.2,6.12,64.1621
2022,7,8,2,0,27.17,25.11,20.14,5.44,64.9007
2022,7,8,3,0,26.88,25.2,20.26,4.52,64.0923
2022,7,8,4,0,26.66,25.28,20.39,3.88,58.7082
2022,7,8,5,8.3,26.51,25.34,20.45,3.66,61.1278
2022,7,8,6,64.62,26.95,25.41,20.51,4.37,68.0214
2022,7,8,7,133.68,28.16,25.36,20.45,5.49,68.0839
2022,7,8,8,252.42,29.75,25.25,20.26,5.98,71.1619
2022,7,8,9,326.91,30.99,25.21,20.26,5.9,83.6928
2022,7,8,10,431.98,32.08,25.21,20.26,5.82,94.954
2022,7,8,11,439.34,32.98,25.22,20.26,5.68,96.1611
2022,7,8,12,413.52,33.61,25.14,20.2,5.72,86.0883
2022,7,8,13,290.35,33.68,25.06,20.14,5.9,92.4709
2022,7,8,14,256.71,33.12,25.08,20.14,5.84,96.8955
2022,7,8,15,226.41,32.23,25.12,20.2,5.8,87.4776
2022,7,8,16,214.92,31.13,25.12,20.2,5.86,89.3395
2022,7,8,17,86.34,30.08,25.26,20.39,5.42,85.1029
2022,7,8,18,28.92,29.11,25.49,20.69,4.38,80.8287
2022,7,8,19,0,28.44,25.48,20.63,4.17,80.1986
2022,7,8,20,0,28.01,25.48,20.63,4.16,74.1346
2022,7,8,21,0,27.65,25.51,20.63,4.36,73.0642
2022,7,8,22,0,27.31,25.57,20.69,4.55,64.6177
2022,7,8,23,0,27.05,25.59,20.75,4.65,66.6633
2022,7,9,0,0,26.84,25.54,20.69,4.58,57.6805
2022,7,9,1,0,26.66,25.47,20.63,4.23,59.5399
2022,7,9,2,0,26.58,25.3,20.45,4.74,56.6853
2022,7,9,3,0,26.48,25.19,20.32,4.81,52.7769
2022,7,9,4,0,26.37,25.16,20.26,4.04,50.0263
2022,7,9,5,7.68,26.35,25.12,20.2,4.45,53.2578
2022,7,9,6,85.16,26.6,25.17,20.26,5.21,56.5471
2022,7,9,7,185.18,27.28,25.35,20.51,5.44,63.6007
2022,7,9,8,311.23,28.78,25.43,20.57,6.65,66.5588
2022,7,9,9,424.33,29.94,25.24,20.32,7.5,80.7447
2022,7,9,10,529.98,30.4,25.11,20.2,7.84,92.4438
2022,7,9,11,579.77,30.62,25.06,20.14,8.1,90.7468
2022,7,9,12,558.43,30.73,25,20.08,8.3,92.2629
2022,7,9,13,479.31,30.78,24.98,20.02,8.35,82.4418
2022,7,9,14,521.52,30.98,24.9,19.96,8.23,83.9135
2022,7,9,15,302.75,30.86,24.81,19.84,7.76,89.1006
2022,7,9,16,150.73,30.48,24.9,19.96,6.87,152.4034
2022,7,9,17,63.44,29.8,25.31,20.45,5.38,87.9052
2022,7,9,18,22.4,28.92,25.61,20.81,4.64,86.7898
2022,7,9,19,0,28.33,25.66,20.87,5.08,77.1903
2022,7,9,20,0,27.98,25.55,20.75,5.9,70.9944
2022,7,9,21,0,27.53,25.52,20.69,5.81,69.6203
2022,7,9,22,0,27.08,25.4,20.51,5.89,68.4432
2022,7,9,23,0,26.69,25.26,20.32,5.86,70.944
2022,7,10,0,0,26.37,25.11,20.14,5.63,66.876
2022,7,10,1,0,26.11,24.96,20.02,5.41,62.5275
2022,7,10,2,0,25.88,24.83,19.84,5.09,56.9037
2022,7,10,3,0,25.74,24.73,19.71,4.69,58.4147
2022,7,10,4,0,25.65,24.66,19.65,4.24,60.7065
2022,7,10,5,7.84,25.64,24.61,19.59,3.99,56.8396
2022,7,10,6,74.34,26.11,24.68,19.65,4.33,62.1532
2022,7,10,7,206.19,27.08,24.65,19.59,5.63,64.0284
2022,7,10,8,333.77,28.24,24.56,19.47,6.6,69.3775
2022,7,10,9,459.96,29.12,24.62,19.53,6.62,70.2319
2022,7,10,10,514.05,29.83,24.76,19.71,6.41,72.7006
2022,7,10,11,568.38,30.23,24.81,19.78,6.22,75.9608
2022,7,10,12,626.55,30.58,24.81,19.84,6.16,77.0761
2022,7,10,13,610.84,30.75,24.89,19.9,5.99,73.3337
2022,7,10,14,493.48,30.64,25.08,20.14,5.55,75.869
2022,7,10,15,376.95,30.47,25.33,20.45,5.1,78.5985
2022,7,10,16,256.51,30.08,25.65,20.87,4.72,70.3901
